DT_REFER;CD_CONTA;CD_CVM;GRUPO_DFP;ORDEM_EXERC;DS_CONTA;VL_CONTA
2013-06-30;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais;0.0
2013-06-30;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais;2252472000.0
2013-06-30;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais;4097243000.0
2013-06-30;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais;0.0
2013-06-30;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais;0.0
2013-06-30;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais;2252472000.0
2013-06-30;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais;4097243000.0
2013-06-30;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais Ajustados;1312536000.0
2013-06-30;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais Ajustados;3042035000.0
2013-06-30;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais Ajustados;594507000.0
2013-06-30;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais Ajustados;594507000.0
2013-06-30;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais Ajustados;345429000.0
2013-06-30;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais Ajustados;460701000.0
2013-06-30;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais Ajustados;0.0
2013-06-30;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais Ajustados;0.0
2013-06-30;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais Ajustados;0.0
2013-06-30;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais Ajustados;0.0
2013-06-30;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais Ajustados;2252472000.0
2013-06-30;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais Ajustados;4097243000.0
2013-06-30;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais Ajustados;0.0
2013-06-30;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais Ajustados;0.0
2013-06-30;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais Ajustados;2252472000.0
2013-06-30;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais Ajustados;4097243000.0
2013-06-30;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Finais;1312536000.0
2013-06-30;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Finais;3042035000.0
2013-06-30;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Finais;594507000.0
2013-06-30;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Finais;594507000.0
2013-06-30;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Finais;131162000.0
2013-06-30;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Finais;201059000.0
2013-06-30;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Finais;169768000.0
2013-06-30;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Finais;273549000.0
2013-06-30;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Finais;0.0
2013-06-30;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Finais;0.0
2013-06-30;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Finais;2207973000.0
2013-06-30;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Finais;4111150000.0
2013-06-30;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Finais;0.0
2013-06-30;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Finais;0.0
2013-06-30;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Finais;2207973000.0
2013-06-30;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Finais;4111150000.0
2013-09-30;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais;1312536000.0
2013-09-30;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais;3042035000.0
2013-09-30;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais;594507000.0
2013-09-30;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais;594507000.0
2013-09-30;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais;345429000.0
2013-09-30;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais;460701000.0
2013-09-30;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais;0.0
2013-09-30;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais;0.0
2013-09-30;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais;0.0
2013-09-30;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais;0.0
2013-09-30;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais;2252472000.0
2013-09-30;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais;4097243000.0
2013-09-30;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais;0.0
2013-09-30;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais;0.0
2013-09-30;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais;2252472000.0
2013-09-30;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais;4097243000.0
2013-09-30;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais Ajustados;1312536000.0
2013-09-30;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais Ajustados;3042035000.0
2013-09-30;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais Ajustados;594507000.0
2013-09-30;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais Ajustados;594507000.0
2013-09-30;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais Ajustados;345429000.0
2013-09-30;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais Ajustados;460701000.0
2013-09-30;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais Ajustados;0.0
2013-09-30;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais Ajustados;0.0
2013-09-30;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais Ajustados;0.0
2013-09-30;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais Ajustados;0.0
2013-09-30;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais Ajustados;2252472000.0
2013-09-30;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais Ajustados;4097243000.0
2013-09-30;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais Ajustados;0.0
2013-09-30;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais Ajustados;0.0
2013-09-30;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais Ajustados;2252472000.0
2013-09-30;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais Ajustados;4097243000.0
2013-09-30;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Finais;3041872000.0
2013-09-30;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Finais;3042035000.0
2013-09-30;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Finais;594507000.0
2013-09-30;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Finais;594507000.0
2013-09-30;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Finais;131162000.0
2013-09-30;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Finais;201059000.0
2013-09-30;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Finais;469310000.0
2013-09-30;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Finais;751496000.0
2013-09-30;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Finais;0.0
2013-09-30;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Finais;0.0
2013-09-30;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Finais;4236851000.0
2013-09-30;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Finais;4589097000.0
2013-09-30;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Finais;0.0
2013-09-30;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Finais;0.0
2013-09-30;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Finais;4236851000.0
2013-09-30;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Finais;4589097000.0
2014-03-31;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais;3042035000.0
2014-03-31;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais;3042035000.0
2014-03-31;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais;594507000.0
2014-03-31;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais;594507000.0
2014-03-31;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais;460701000.0
2014-03-31;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais;668522000.0
2014-03-31;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais;0.0
2014-03-31;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais;0.0
2014-03-31;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais;0.0
2014-03-31;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais;0.0
2014-03-31;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais;4097243000.0
2014-03-31;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais;4305064000.0
2014-03-31;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais;0.0
2014-03-31;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais;0.0
2014-03-31;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais;4097243000.0
2014-03-31;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais;4305064000.0
2014-03-31;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais Ajustados;3042035000.0
2014-03-31;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais Ajustados;3042035000.0
2014-03-31;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais Ajustados;594507000.0
2014-03-31;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais Ajustados;594507000.0
2014-03-31;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais Ajustados;460701000.0
2014-03-31;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais Ajustados;668522000.0
2014-03-31;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais Ajustados;0.0
2014-03-31;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais Ajustados;0.0
2014-03-31;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais Ajustados;0.0
2014-03-31;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais Ajustados;0.0
2014-03-31;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais Ajustados;4097243000.0
2014-03-31;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais Ajustados;4305064000.0
2014-03-31;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais Ajustados;0.0
2014-03-31;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais Ajustados;0.0
2014-03-31;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais Ajustados;4097243000.0
2014-03-31;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais Ajustados;4305064000.0
2014-03-31;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Finais;3042035000.0
2014-03-31;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Finais;3042035000.0
2014-03-31;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Finais;594507000.0
2014-03-31;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Finais;594507000.0
2014-03-31;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Finais;460701000.0
2014-03-31;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Finais;668522000.0
2014-03-31;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Finais;171146000.0
2014-03-31;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Finais;111506000.0
2014-03-31;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Finais;0.0
2014-03-31;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Finais;0.0
2014-03-31;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Finais;4268389000.0
2014-03-31;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Finais;4416570000.0
2014-03-31;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Finais;0.0
2014-03-31;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Finais;0.0
2014-03-31;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Finais;4268389000.0
2014-03-31;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Finais;4416570000.0
2014-06-30;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais;3042035000.0
2014-06-30;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais;3042035000.0
2014-06-30;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais;594507000.0
2014-06-30;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais;594507000.0
2014-06-30;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais;460701000.0
2014-06-30;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais;668522000.0
2014-06-30;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais;0.0
2014-06-30;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais;0.0
2014-06-30;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais;0.0
2014-06-30;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais;0.0
2014-06-30;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais;4097243000.0
2014-06-30;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais;4305064000.0
